loss,Accuracy,AUC_ROC,AUC_PR,val_loss,val_Accuracy,val_AUC_ROC,val_AUC_PR
2.1651790142059326,0.20785585045814514,0.5482162237167358,0.16416670382022858,4.146346092224121,0.1815119832754135,0.5230790972709656,0.1549820452928543
1.8886325359344482,0.26524925231933594,0.6064749956130981,0.19657041132450104,2.070504665374756,0.2677769362926483,0.6368357539176941,0.2203279733657837
1.8287363052368164,0.29655253887176514,0.640982985496521,0.22151602804660797,1.804929256439209,0.30857035517692566,0.6899160146713257,0.27356982231140137
1.78460693359375,0.3229789733886719,0.66782146692276,0.24545451998710632,1.643935203552246,0.3746257424354553,0.7297044396400452,0.31775495409965515
1.742083191871643,0.3466186225414276,0.6905396580696106,0.2687969207763672,1.6098861694335938,0.389408677816391,0.7507117390632629,0.3475651144981384
1.7104339599609375,0.36432433128356934,0.7054400444030762,0.286725252866745,1.5425796508789062,0.41953593492507935,0.7702307105064392,0.37221693992614746
1.6652415990829468,0.38368767499923706,0.7259709239006042,0.3101596236228943,1.4579620361328125,0.45265719294548035,0.797469437122345,0.4124738276004791
1.6068294048309326,0.4094894826412201,0.7491909265518188,0.3392120897769928,1.3832645416259766,0.475673645734787,0.8203712105751038,0.44807809591293335
1.5607603788375854,0.42640239000320435,0.7656870484352112,0.3609652519226074,1.3724838495254517,0.47604790329933167,0.8302809596061707,0.46747976541519165
1.5173695087432861,0.44172972440719604,0.7802063822746277,0.38089752197265625,1.2773267030715942,0.5185254216194153,0.8457737565040588,0.4901547431945801
1.476149082183838,0.45871472358703613,0.793624997138977,0.3988018333911896,1.301360845565796,0.5095434188842773,0.8499251008033752,0.5065473318099976
1.4502238035202026,0.4674113988876343,0.8019430041313171,0.409603089094162,1.2324885129928589,0.5329341292381287,0.8592151999473572,0.5169311761856079
1.420720100402832,0.4793033003807068,0.8106518983840942,0.42345312237739563,1.1990281343460083,0.5447230339050293,0.8654471635818481,0.5307254195213318
1.3965263366699219,0.49136337637901306,0.8176602721214294,0.43635064363479614,1.1689509153366089,0.555014967918396,0.8700835108757019,0.537401020526886
1.3780068159103394,0.4971531629562378,0.8227456212043762,0.4421796202659607,1.1525063514709473,0.5632485151290894,0.8734772801399231,0.5471193790435791
1.3596714735031128,0.5036396384239197,0.8281106948852539,0.45311036705970764,1.1319762468338013,0.5705463886260986,0.8766483068466187,0.550200879573822
1.3438608646392822,0.5086126327514648,0.8323825001716614,0.4597789943218231,1.1397056579589844,0.566055417060852,0.8770314455032349,0.551984965801239
1.3294448852539062,0.5148828625679016,0.83624666929245,0.46809181571006775,1.1266252994537354,0.578592836856842,0.8785490393638611,0.5603169798851013
1.3136616945266724,0.5188708901405334,0.8404721021652222,0.47497934103012085,1.100330114364624,0.5832709670066833,0.8830313086509705,0.5650492906570435
1.2992653846740723,0.5255255103111267,0.844436526298523,0.47990480065345764,1.0958611965179443,0.5832709670066833,0.8842566609382629,0.571997344493866
1.2838568687438965,0.5309789776802063,0.847930371761322,0.4907921254634857,1.069175362586975,0.5909430980682373,0.8882561922073364,0.582921028137207
